time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,0.0573040606206,1.22608502921,16.4319347897,0.136050181768,0.0535859786237,0.0,-0.111535187958,1.67013866611,4.77525417389,0.0571566992324,0.16595703807,0.0,501.97279743682566,502.6749934619129,503.6887596637256,503.34822425130585
2.520000000000002,0.0495649774837,1.32882069407,16.7194743716,0.13900109336,0.0633895332711,0.0,-0.147343261375,1.7546243785,4.80909868663,0.0241733133101,0.157703475502,0.0,441.70233143540827,441.04665373692296,442.33456007616456,439.61093013552676
2.580000000000002,0.0393578074692,1.43695710564,17.0110965142,0.140973529354,0.072912613987,0.0,-0.193842389088,1.84998989149,4.91104188679,0.0462214597362,0.160671085798,0.0,462.20053153957036,462.4572045099151,463.05286524697954,464.7846462888365
2.640000000000002,0.0262602952565,1.55066348084,17.3074869341,0.143968170437,0.0831990254273,0.0,-0.24368450953,1.94041093065,4.96819948446,0.0564200153492,0.1871226801,0.0,450.58587370232,452.7465748318558,448.9184819379785,449.74690163990465
2.700000000000002,0.0100911639364,1.66963527543,17.6058320715,0.147369426874,0.0940029125317,0.0,-0.296265916229,2.02555369287,4.97639375145,0.0572172749773,0.159717691316,0.0,436.896071006161,434.6361651365901,435.76253777126277,435.83145369765106
2.760000000000002,-0.00951404943586,1.79390781416,17.9055852778,0.1506519395,0.103311824168,0.0,-0.358102981289,2.11708907318,5.01498241627,0.0491509780289,0.143952520066,0.0,445.3641549616383,444.0952061708306,447.8415713167141,447.18685529218044
2.820000000000002,-0.0334097235042,1.92430370682,18.2114417738,0.153568532666,0.11234818906,0.0,-0.439323833527,2.22958046819,5.17921375182,0.0475055051638,0.161370606026,0.0,485.5818965215377,486.9059293601148,484.5915524807329,484.46906759753915
2.880000000000002,-0.0616687575022,2.06053888741,18.5209093654,0.156864548435,0.122410473181,0.0,-0.503462938207,2.31180278306,5.13633932476,0.0667110227902,0.17804146859,0.0,421.3588580895341,422.8261157578874,421.92975370961,423.5870188332292
2.940000000000002,-0.0940040134234,2.20182621275,18.8282356504,0.161070816961,0.133777717438,0.0,-0.575309751011,2.39805830327,5.10771295353,0.0761461867522,0.20581973889,0.0,425.3159053837767,427.72449392230527,427.7834116809137,428.5901528621143
3.000000000000002,-0.130847949337,2.34834926069,19.1338121925,0.165475312995,0.146038606242,0.0,-0.653851696183,2.48634967171,5.07797385855,0.0672807819077,0.201235096474,0.0,426.8259536738509,426.47733128751497,428.4975548917166,427.74749291881994
3.0600000000000023,-0.173001913214,2.50066092313,19.440144074,0.16926985063,0.15803483813,0.0,-0.752376724139,2.59093350209,5.13244215844,0.053612748839,0.197210984682,0.0,454.533840135543,454.2493558141878,456.6638088997427,455.5748182151722
3.1200000000000023,-0.221385172519,2.65939055364,19.7502135103,0.172712394194,0.169635897232,0.0,-0.861472271461,2.70020706299,5.20245882891,0.0639997438389,0.184243791492,0.0,462.50433366577744,461.5165118030991,460.5973765847295,461.4203586242341
3.1800000000000024,-0.276118568491,2.82430649846,20.0620220647,0.17637224499,0.180662430682,0.0,-0.96390554575,2.79720528328,5.19081252226,0.0541948517428,0.182823749442,0.0,436.9982534041499,436.9132034181338,437.1984649888282,436.3833167064108
3.2400000000000024,-0.336731473971,2.99464859582,20.37064129,0.179445039437,0.191573346582,0.0,-1.05738586822,2.88105680983,5.09657739763,0.044463176956,0.179826496604,0.0,410.18880464405,409.9575252026106,409.147592584469,408.28197724838475
3.3000000000000025,-0.40318818545,3.17011310349,20.6739303268,0.181724705263,0.202307204505,0.0,-1.15869392982,2.96788880001,5.01307167186,0.0201241925057,0.17697500834,0.0,413.1319294446771,412.91394581073155,414.0619322415857,411.91547637277915
3.3600000000000025,-0.4764542806,3.35129251333,20.9748628847,0.18289914942,0.21298832695,0.0,-1.28440886587,3.07137285183,5.01757120764,0.0184505709527,0.180025519473,0.0,441.8885287926436,442.1707150697455,443.85423776755715,443.71680112447666
3.4200000000000026,-0.558028299434,3.53915466084,21.2785951563,0.184190838936,0.2241102819,0.0,-1.43569321976,3.19056891513,5.1059075161,0.02706447637,0.194327389599,0.0,470.1719347586638,471.309855987615,470.28191720560477,470.9487410007006
3.4800000000000026,-0.648950301142,3.73420195823,21.5877348503,0.186589664965,0.235248615063,0.0,-1.59604769432,3.31094993507,5.19771105693,0.0578893964732,0.156162747918,0.0,475.412347080616,472.5084166947457,472.3617352375052,474.73392229467476
3.5400000000000027,-0.748876416606,3.93585487629,21.8989058563,0.190691130637,0.244828631287,0.0,-1.73558751688,3.41098807093,5.17422111453,0.083723993003,0.165879854772,0.0,438.8051537403679,439.6356714560823,437.4922226689983,439.64186429801896
3.6000000000000028,-0.857424251228,4.14362253643,22.2089320899,0.195421234232,0.254984184567,0.0,-1.88348008936,3.51484825304,5.1594259972,0.0666286271865,0.175273724218,0.0,442.80776782955434,443.6074519830981,443.20538361834105,441.8027069676663
3.660000000000003,-0.97536210043,4.35792382713,22.5192622892,0.199344357585,0.264934465375,0.0,-2.04861878666,3.62865515951,5.18410255915,0.0627765066925,0.129695916077,0.0,458.5094043455402,454.8971320389624,457.6121187967241,457.30833829114795
3.720000000000003,-1.10172937913,4.57789092287,22.8250594735,0.20283569617,0.273038391937,0.0,-2.16429038382,3.70379925219,5.00951575072,0.0469243278947,0.144071643313,0.0,388.8133874783106,390.17770442923205,389.20737814319403,387.7233244086433
3.780000000000003,-1.23713622406,4.80381064669,23.1272705545,0.20529122811,0.281420773726,0.0,-2.34992252644,3.82682414536,5.06323488596,0.0248833097715,0.129125678091,0.0,468.3620005461057,467.2148425483315,468.1137120978112,466.3958291965459
3.840000000000003,-1.38312224627,5.03661472547,23.4302113108,0.206721515903,0.288970554147,0.0,-2.51687949506,3.93323024077,5.0343428859,0.0216615253075,0.118261509801,0.0,442.2641991195129,441.38272961673204,443.19543807532256,442.9305649055258
3.900000000000003,-1.53848145533,5.27526079126,23.7288314733,0.207698811798,0.296035890121,0.0,-2.66236566022,4.02161349179,4.91971101592,0.00247448274996,0.116725091603,0.0,413.13067713369037,413.0087492902828,414.7420949505193,413.0529879659085
3.960000000000003,-1.70375866996,5.51991575998,24.0239893856,0.207511833422,0.302728673954,0.0,-2.84739906562,4.13329719034,4.91829952891,-0.0176854619138,0.0984021400087,0.0,453.6234191121398,452.15996361133125,453.106705165612,451.48277800647946
